197	77
202	77
207	77
212	77
217	77
222	77
227	77
232	77
237	77
242	77
247	77
2	72
7	72
12	72
17	72
22	72
27	72
32	72
37	72
42	72
47	72
52	72
57	72
62	72
67	72
72	72
77	72
82	72
87	72
92	72
97	72
102	72
107	72
112	72
117	72
122	72
127	72
132	72
137	72
142	72
147	72
152	72
157	72
162	72
167	72
172	72
177	72
182	72
187	72
192	72
197	72
202	72
207	72
212	72
217	72
222	72
227	72
232	72
237	72
242	72
247	72
2	67
7	67
12	67
17	67
22	67
27	67
32	67
37	67
42	67
47	67
52	67
57	67
62	67
67	67
72	67
77	67
82	67
87	67
92	67
97	67
102	67
107	67
112	67
117	67
122	67
127	67
132	67
137	67
142	67
147	67
152	67
157	67
162	67
167	67
172	67
177	67
182	67
187	67
192	67
197	67
202	67
207	67
212	67
217	67
222	67
227	67
232	67
237	67
242	67
247	67
2	62
7	62
12	62
17	62
22	62
27	62
32	62
37	62
42	62
47	62
52	62
57	62
62	62
67	62
72	62
77	62
82	62
87	62
92	62
97	62
102	62
107	62
112	62
117	62
122	62
127	62
132	62
137	62
142	62
147	62
152	62
157	62
162	62
167	62
172	62
177	62
182	62
187	62
192	62
197	62
202	62
207	62
212	62
217	62
222	62
227	62
232	62
237	62
242	62
247	62
2	57
7	57
12	57
17	57
22	57
27	57
32	57
37	57
42	57
47	57
52	57
57	57
62	57
67	57
72	57
77	57
82	57
87	57
92	57
97	57
102	57
107	57
112	57
117	57
122	57
127	57
132	57
137	57
142	57
147	57
152	57
157	57
162	57
167	57
172	57
177	57
182	57
187	57
192	57
197	57
202	57
207	57
212	57
217	57
222	57
227	57
232	57
237	57
242	57
247	57
2	52
7	52
12	52
17	52
22	52
27	52
32	52
37	52
42	52
47	52
52	52
57	52
62	52
67	52
72	52
77	52
82	52
87	52
92	52
97	52
102	52
107	52
112	52
117	52
122	52
127	52
132	52
137	52
142	52
147	52
152	52
157	52
162	52
167	52
172	52
177	52
182	52
187	52
192	52
197	52
202	52
207	52
212	52
217	52
222	52
227	52
232	52
237	52
242	52
247	52
2	47
7	47
12	47
17	47
22	47
27	47
32	47
37	47
42	47
47	47
52	47
57	47
62	47
67	47
72	47
77	47
82	47
87	47
92	47
97	47
102	47
107	47
112	47
117	47
122	47
127	47
132	47
137	47
142	47
147	47
152	47
157	47
162	47
167	47
172	47
177	47
182	47
187	47
192	47
197	47
202	47
207	47
212	47
217	47
222	47
227	47
232	47
237	47
242	47
247	47
2	42
7	42
12	42
17	42
22	42
27	42
32	42
37	42
42	42
47	42
52	42
57	42
62	42
67	42
72	42
77	42
82	42
87	42
92	42
97	42
102	42
107	42
112	42
117	42
122	42
127	42
132	42
137	42
142	42
147	42
152	42
157	42
162	42
167	42
172	42
177	42
182	42
187	42
192	42
197	42
202	42
207	42
212	42
217	42
222	42
227	42
232	42
237	42
242	42
247	42
2	37
7	37
12	37
17	37
22	37
27	37
32	37
37	37
42	37
47	37
52	37
57	37
62	37
67	37
72	37
77	37
82	37
87	37
92	37
97	37
102	37
107	37
112	37
117	37
122	37
127	37
132	37
137	37
142	37
147	37
152	37
157	37
162	37
167	37
172	37
177	37
182	37
187	37
192	37
197	37
202	37
207	37
212	37
217	37
222	37
227	37
232	37
237	37
242	37
247	37
2	32
7	32
12	32
17	32
22	32
27	32
32	32
37	32
42	32
47	32
52	32
57	32
62	32
67	32
72	32
77	32
82	32
87	32
92	32
97	32
102	32
107	32
112	32
117	32
122	32
127	32
132	32
137	32
142	32
147	32
152	32
157	32
162	32
167	32
172	32
177	32
182	32
187	32
192	32
197	32
202	32
207	32
212	32
217	32
222	32
227	32
232	32
237	32
242	32
247	32
2	27
7	27
12	27
17	27
22	27
27	27
32	27
37	27
42	27
47	27
52	27
57	27
62	27
67	27
72	27
77	27
82	27
87	27
92	27
97	27
102	27
107	27
112	27
117	27
122	27
127	27
132	27
137	27
142	27
147	27
152	27
157	27
162	27
167	27
172	27
177	27
182	27
187	27
192	27
197	27
202	27
207	27
212	27
217	27
222	27
227	27
232	27
237	27
242	27
247	27
2	22
7	22
12	22
17	22
22	22
27	22
32	22
37	22
42	22
47	22
52	22
57	22
62	22
67	22
72	22
77	22
82	22
87	22
92	22
97	22
102	22
107	22
112	22
117	22
122	22
127	22
132	22
137	22
142	22
147	22
152	22
157	22
162	22
167	22
172	22
177	22
182	22
187	22
192	22
197	22
202	22
207	22
212	22
217	22
222	22
227	22
232	22
237	22
242	22
247	22
2	17
7	17
12	17
17	17
22	17
27	17
32	17
37	17
42	17
47	17
52	17
57	17
62	17
67	17
72	17
77	17
82	17
87	17
92	17
97	17
102	17
107	17
112	17
117	17
122	17
127	17
132	17
137	17
142	17
147	17
152	17
157	17
162	17
167	17
172	17
177	17
182	17
187	17
192	17
197	17
202	17
207	17
212	17
217	17
222	17
227	17
232	17
237	17
242	17
247	17
2	12
7	12
12	12
17	12
22	12
27	12
32	12
37	12
42	12
47	12
52	12
57	12
62	12
67	12
72	12
77	12
82	12
87	12
92	12
97	12
102	12
107	12
112	12
117	12
122	12
127	12
132	12
137	12
142	12
147	12
152	12
157	12
162	12
167	12
172	12
177	12
182	12
187	12
192	12
197	12
202	12
207	12
212	12
217	12
222	12
227	12
232	12
237	12
242	12
247	12
2	7
7	7
12	7
17	7
22	7
27	7
32	7
37	7
42	7
47	7
52	7
57	7
62	7
67	7
72	7
77	7
82	7
87	7
92	7
97	7
102	7
107	7
112	7
117	7
122	7
127	7
132	7
137	7
142	7
147	7
152	7
157	7
162	7
167	7
172	7
177	7
182	7
187	7
192	7
197	7
202	7
207	7
212	7
217	7
222	7
227	7
232	7
237	7
242	7
247	7
2	2
7	2
12	2
17	2
22	2
27	2
32	2
37	2
42	2
47	2
52	2
57	2
62	2
67	2
72	2
77	2
82	2
87	2
92	2
97	2
102	2
107	2
112	2
117	2
122	2
127	2
132	2
137	2
142	2
147	2
152	2
157	2
162	2
167	2
172	2
177	2
182	2
187	2
192	2
197	2
202	2
207	2
212	2
217	2
222	2
227	2
232	2
237	2
242	2
247	2
